h_mean_1_,h_mean_2_,h_std_1_,h_std_2_,h_coov_1_,h_coov_2_,h_kur_1_,h_kur_2_,h_skew_1_,h_skew_2_,IR_,h_q5_1_,h_q10_1_,h_q25_1_,h_q50_1_,h_q75_1_,h_q90_1_,h_q95_1_,h_q99_1_,h_q5_2_,h_q10_2_,h_q25_2_,h_q50_2_,h_q75_2_,h_q90_2_,h_q95_2_,h_q99_2_,intensity_q75,intensity_q50,intensity_q25,classification_min,classification_max,red_q75,red_q50,red_q25,blue_q75,blue_q50,blue_q25,green_q75,green_q50,green_q25,BMag_ha,split,C_frac
2.5509090909090912,4.197827010622155,2.545677746346952,1.957032146614347,0.99794922344321,0.4662012373693068,0.0747864684869279,1.3836215817429132,0.7635930521284072,1.0654702326622982,0.6051423324150597,-0.02,-0.01,0.01,2.44,4.2700000000000005,5.75,7.1000000000000005,10.095600000000005,1.5570000000000004,1.96,2.86,3.92,5.14,6.66,8.3,10.4812,168.0,59.0,19.0,2,5,28160.0,26880.0,25600.0,24576.0,23552.0,22272.0,26368.0,25344.0,24064.0,16.135568778,train,0.0
4.845977635782748,8.556894217207335,4.53926310533284,2.151892787408263,0.9367073986918296,0.2514805877909478,-1.7603015445657968,1.1755258962756976,0.030571171026655,-1.0473753586197438,0.5662939297124601,-0.05,-0.03,0.01,6.01,9.2,10.38,10.94,11.934099999999995,4.0440000000000005,5.654,7.55,8.96,10.05,10.85,11.27,12.1568,60.0,23.0,13.0,2,7,30208.0,19712.0,14336.0,22528.0,16640.0,13824.0,28160.0,20224.0,15360.0,50.10179812,train,1.0
4.950524451939292,8.309940526762958,5.262840019480926,4.314678512009531,1.063087369949115,0.5192189400289564,-1.276129676035085,-1.358045428738502,0.54232528706492,-0.1320092099819521,0.5954468802698145,-0.01,-0.01,0.0,2.92,10.06,12.93,14.1155,15.07,1.79,2.3000000000000003,3.87,9.13,12.1,13.88,14.6,15.177,60.0,25.0,14.0,2,7,35584.0,31744.0,27904.0,26368.0,23552.0,21504.0,34304.0,31488.0,27648.0,3.4072010667000003,train,0.0
8.358900949796473,11.648280954184022,6.431067067173389,4.416796174791452,0.7693675407566561,0.379180086071409,-1.5900675237273365,-0.4457194306020593,-0.1817079742059111,-0.7842101361968281,0.7166892808683853,-0.02,-0.01,0.08,9.98,14.26,15.89,16.637999999999998,17.711599999999997,2.81,4.0200000000000005,8.77,13.08,15.0,16.28,16.87,17.963999999999995,26.0,16.0,10.0,2,7,20992.0,16640.0,12544.0,17920.0,14080.0,11264.0,20992.0,16128.0,12032.0,176.41258711,train,1.0
3.5485996563573883,5.081099826603914,3.071387797832345,2.431707011247119,0.8655210774001771,0.4785788695815516,-0.8180666719824332,-0.3643050539995776,0.4216648569720196,0.3810931207285185,0.6936426116838488,-0.02,-0.01,0.07,3.36,5.94,7.65,8.880500000000003,10.98,1.4099999999999997,1.89,3.13,5.0,6.7,8.3,9.371999999999998,11.41,27.0,16.0,11.0,2,7,27136.0,22016.0,17408.0,22528.0,19968.0,17920.0,28672.0,24320.0,20480.0,75.71099059,train,1.0
15.406615364549369,18.04651894865525,7.950436679182117,5.14537784695206,0.5160404469807222,0.2851174712193162,-0.4876887608011193,0.8488267984904172,-0.9482796881156842,-1.1861483139156723,0.8535281074735881,0.0,0.02,10.955000000000002,18.63,21.18,23.004000000000005,23.87,25.083400000000005,6.700000000000001,9.643,15.9,19.67,21.49,23.2,24.02,25.19,40.0,18.0,11.0,2,7,23040.0,21760.0,20480.0,18944.0,18176.0,17664.0,22272.0,20992.0,19968.0,295.3477015,train,0.0
8.02920727089119,8.20817243159525,2.5671281739636296,2.2975468534579915,0.319723739511671,0.2799096720500382,0.9426322722761786,0.1021692763345423,-0.7677576353451702,-0.3897576284632503,0.9780358495329462,3.34,4.7,6.66,8.35,9.78,10.91,11.63,13.028000000000002,3.943000000000001,5.093,6.8,8.41,9.8,10.937000000000005,11.65,13.0427,119.0,63.0,28.0,2,7,14592.0,8448.0,4608.0,14848.0,9728.0,7168.0,17152.0,10752.0,6912.0,76.27771796100001,train,1.0
17.23060873605948,18.34739485403266,5.659129299192539,3.689562764921092,0.3284346702939958,0.2010946400987356,2.973876069096457,2.835746605563933,-1.906614405496052,-1.661027569118187,0.9391263940520446,0.01,9.593,16.09,19.33,20.72,21.6,22.03,22.79,10.13,13.171,17.015,19.54,20.8,21.64,22.0895,22.8059,102.0,48.0,26.0,2,7,27648.0,25344.0,22784.0,19200.0,17152.0,15104.0,23552.0,21248.0,18944.0,254.41865611,train,0.0
10.950560732385156,11.28484072138884,6.544745758027744,6.359571338599283,0.597663071140488,0.563549942405975,-1.2948238555470235,-1.386431343460835,0.363752806190135,0.402300044765602,0.9699198953735492,2.6980000000000004,4.46,5.7700000000000005,7.59,17.53,20.494000000000007,21.572,23.09,4.03,4.8100000000000005,5.92,7.8,17.650000000000002,20.54,21.61,23.1,30.0,18.0,11.0,2,5,30208.0,25088.0,20480.0,23808.0,19456.0,15872.0,27136.0,22016.0,17920.0,199.96608291,train,0.0
0.162657671315949,1.33,0.2687199039015439,0.2567373414601001,1.6520579799742594,0.193035595082782,8.208345836519062,2.233325120788374,2.4954579030768533,1.136989989333094,0.0194057004244996,-0.03,-0.02,0.0,0.03,0.25,0.47,0.72,1.2610000000000037,1.0235,1.05,1.11,1.3,1.4825,1.646,1.7365,2.0638000000000005,649.0,545.0,410.0,2,5,22784.0,17664.0,13824.0,20480.0,16384.0,12800.0,24320.0,19712.0,15872.0,0.6687138378,train,1.0
11.356555111821088,17.21907097868217,9.350038602207874,5.626509474192599,0.8233164467696176,0.32676033922843,-1.7960308291515064,1.6202839094450106,-0.2372236041657751,-1.6667203724966353,0.6594249201277955,-0.03,-0.01,0.01,16.31,20.06,21.23,21.72,22.508099999999995,2.8975,5.995,16.57,19.44,20.71,21.55,22.01,22.65,45.0,21.0,11.0,2,5,28416.0,25856.0,22528.0,23808.0,21504.0,18944.0,29184.0,26624.0,23808.0,190.51429626,train,0.0
11.666375362318838,12.435634172717444,4.766145351767568,3.8278049680100414,0.4085369451733667,0.307809389923022,0.2652276138068594,-0.170062930889256,-0.8456777115866563,-0.4859277593255514,0.9381159420289856,0.01,4.7,9.28,12.48,15.17,16.92,17.900000000000002,19.4801,5.306000000000001,7.03,10.02,12.82,15.32,17.01,17.97,19.5128,45.0,24.0,13.0,2,7,14336.0,9984.0,7680.0,15872.0,12800.0,11264.0,18944.0,14336.0,11520.0,184.21831091,train,1.0
14.809741697416976,16.684737417943108,7.162200972652615,5.150861140531506,0.4836141722783593,0.308716943605727,-0.0954885234203981,0.7426427437856082,-0.8326806879055803,-0.657296360687314,0.8875509807729656,0.0,0.02,12.94,16.34,19.06,23.512,24.74,25.97,5.54,9.637,14.57,16.87,19.57,23.84,24.83,26.020000000000003,63.0,22.0,12.0,1,7,24064.0,21248.0,18688.0,23040.0,20736.0,18944.0,24064.0,21248.0,18944.0,359.48868535,train,0.0
10.674609704641352,10.939170656370656,3.21876447401335,2.780774144217159,0.3015346287193827,0.2542033789917809,1.613577467667601,0.29198776706049,-1.0153423172914795,-0.5065737024080815,0.9757383966244726,4.9175,6.735,9.05,11.12,12.8225,14.27,15.05,16.376499999999997,5.917000000000001,7.25,9.2,11.19,12.87,14.29,15.062999999999994,16.385200000000005,53.0,29.0,14.0,2,7,17152.0,13056.0,9728.0,18176.0,15872.0,14336.0,22016.0,17920.0,14848.0,101.2233839,train,1.0
1.4214647090040688,3.813899761336515,2.19643830951754,1.9766750171952296,1.5451936974618568,0.5182818482105409,0.8215484573258229,-0.8664526207515886,1.4147428192932674,0.4554443089665941,0.3705996815849991,-0.01,-0.01,0.0,0.01,2.38,5.198000000000002,6.373999999999996,7.794799999999995,1.29,1.4740000000000002,2.0250000000000004,3.48,5.34,6.68,7.393000000000001,8.21,121.0,87.0,12.0,1,7,30976.0,28672.0,26624.0,21248.0,19200.0,17152.0,27904.0,25856.0,23808.0,15.513631029,train,0.0
13.851690346844965,16.311510826771656,7.863222667041148,5.7188081162557,0.5676724262632808,0.3505995353213738,-0.9399009720669436,-0.3537115775582822,-0.6086994098267766,-0.7118211753848885,0.849143334726285,-0.01,0.0,8.14,15.98,20.3175,22.41,23.3575,24.6915,4.7015,7.61,12.56,17.75,20.82,22.67,23.51,24.7537,37.75,16.0,10.0,1,7,45056.0,41216.0,37120.0,34816.0,31488.0,27648.0,41472.0,37632.0,33792.0,530.38008248,train,0.0
10.44085103244838,16.383709789400605,8.689333964563692,4.592786467217794,0.8322438408094062,0.2803264050849511,-1.5603976113928475,0.3307334335669556,-0.1049281007119728,-0.4733512645768352,0.6373156342182891,-0.03,-0.02,0.01,12.99,17.78,20.87,22.48,25.4121,7.83,10.58,13.57,16.77,19.56,21.97,23.44,25.928000000000004,63.0,28.0,15.0,2,7,32768.0,28672.0,23296.0,29440.0,26368.0,23040.0,32512.0,28416.0,23296.0,124.88091176,train,1.0
4.535556454876568,12.108001086366109,7.589756289242691,7.950657345389137,1.6733903248150046,0.6566449151001286,0.0970779964411381,-1.7340387782261133,1.3727468694291711,-0.2101893779851006,0.3725212464589235,-0.03,-0.02,0.0,0.03,3.82,19.38,20.63,22.11,1.46,1.93,3.36,15.35,19.54,20.9,21.67,22.622,643.0,242.0,55.0,2,7,17664.0,10496.0,6656.0,14848.0,9984.0,7936.0,17152.0,10496.0,7168.0,32.360668759,train,1.0
1.6740969233221743,5.93274843838728,2.908786337592832,2.213607765593708,1.7375256456600303,0.3731167415208052,0.3476877216730627,-0.8579201768706239,1.4062207528411852,-0.4315067035531263,0.2807269249163079,-0.03,-0.02,-0.01,0.0,2.65,7.278000000000002,8.11,9.022799999999997,1.94,2.53,4.37,6.2700000000000005,7.75,8.540000000000001,8.91,9.508000000000004,52.0,42.0,19.0,2,7,41728.0,39680.0,36096.0,35584.0,33536.0,31232.0,42752.0,40448.0,36864.0,16.211237932,train,0.0
10.310713245997087,12.283659525188186,7.893965520004387,7.094472157196076,0.7656080943836789,0.5775536307114788,-1.476551044173266,-1.4140879016991226,0.1155837119030403,-0.0894716147496866,0.8379427462396895,-0.01,0.01,2.3725,9.855,18.56,20.83,21.78,23.3379,1.36,2.24,5.795,11.92,19.1775,21.04,21.99,23.3994,308.0,45.0,22.0,2,7,20736.0,16640.0,14336.0,20224.0,17664.0,16128.0,22016.0,18432.0,16640.0,134.60161175,train,0.0
1.600937752627324,2.994925296239052,1.9111979040261045,1.6928637857483926,1.193799009917536,0.5652440773311596,0.8344200421044525,0.240583450938439,1.2279400215110283,1.0562248419677798,0.52303961196443,-0.02,-0.01,0.0,1.17,2.43,4.61,5.66,7.274000000000005,1.19,1.32,1.69,2.36,4.11,5.6000000000000005,6.48,7.741999999999998,94.0,45.0,22.0,2,7,38400.0,33280.0,26368.0,31488.0,28416.0,24832.0,36864.0,32512.0,26624.0,13.247859965999998,train,0.0
8.529055206463196,15.923274633123688,9.115037146488843,6.130878621617322,1.068704202967475,0.3850262438395575,-1.1630645616132296,-0.3139174983546469,0.4962492577304653,0.001383254631487,0.5352333931777379,-0.01,0.0,0.01,6.375,16.5125,21.25,23.805,29.2045,5.656,7.906000000000001,11.65,16.13,20.19,23.48,26.488,29.8448,138.0,32.5,11.0,1,7,25600.0,23040.0,20992.0,20992.0,19456.0,17920.0,22272.0,20224.0,18432.0,36.16134122,train,0.0
4.526410790656871,11.25184052430366,6.672087339873819,5.937723356225849,1.4740348696689034,0.5277112969563097,0.6802465334063186,-0.3253447924285702,1.3184350801652895,0.462220219620494,0.4015791205176006,-0.01,-0.01,0.0,0.01,9.245,14.6,19.4,24.200999999999983,1.91,3.141,7.68,10.405,14.5575,20.319,22.71,25.21,90.0,35.0,12.0,1,7,31488.0,28416.0,25088.0,24320.0,21760.0,19456.0,28160.0,25344.0,22528.0,123.78890694,train,0.0
2.865075326414463,6.687340314136127,3.9223500856805726,3.256321977532177,1.3690216272914717,0.48693827808475,0.0239873682159554,0.418874995831255,1.0636905132708816,0.119813558413363,0.4262917085146747,-0.02,-0.01,0.0,0.02,6.1000000000000005,9.28,10.57,12.25,1.63,2.17,3.7,7.09,9.13,10.871,11.69,13.090499999999995,95.0,33.0,12.0,1,7,40704.0,35072.0,29440.0,29696.0,25344.0,21504.0,36608.0,31744.0,26624.0,37.658105423,train,0.0
14.480867979576953,16.864162537165512,6.540465868434139,3.1056687201414137,0.4516625576352512,0.1841578977489745,0.666749842702206,2.441339081511892,-1.369195040794834,-0.979719109021046,0.8586190128859713,-0.01,0.01,13.4325,16.67,18.69,20.17,21.05,22.567500000000003,11.45,12.91,15.15,17.23,18.97,20.4,21.21,22.64,34.0,24.0,14.0,2,7,14336.0,10752.0,6656.0,12032.0,9472.0,6400.0,16384.0,12800.0,7936.0,193.13305931,train,1.0
5.350942164179106,11.573419583967528,9.236055140088732,10.671656147358291,1.7260614779052923,0.9220832330438936,1.1331674378378684,-1.4990356954159776,1.679095864325168,0.5646467581179478,0.4596548507462686,-0.02,-0.01,0.0,0.2299999999999999,3.8,24.76,27.2465,29.271300000000004,1.46,2.02,3.12,3.98,24.085,27.39,28.655,29.556999999999995,76.0,36.0,14.0,1,7,34048.0,29184.0,24832.0,24064.0,21248.0,18176.0,29440.0,25344.0,21504.0,253.94152185,train,0.0
20.95593523940751,22.43087942477876,7.551096938830538,5.288664104808058,0.3603321375335588,0.2357760480387505,1.9961338389379464,3.574786542518292,-1.743888858179559,-1.9184493452194664,0.9342059937995176,0.03,7.09,20.4,23.55,25.65,26.88,27.45,28.52,8.701500000000001,15.915000000000004,21.3,23.89,25.7625,26.94,27.508499999999994,28.5277,66.0,26.0,15.0,2,7,31232.0,28928.0,26880.0,29952.0,27904.0,25856.0,31744.0,29696.0,27648.0,275.37967063,train,0.0
13.324005832449629,16.279805573558004,7.261557095096964,4.05087905949814,0.544998042361403,0.2488284667279848,-0.6101983334853456,1.456568089580884,-0.9254244201009488,-1.2297135608114398,0.8181336161187699,-0.01,0.01,9.745,16.31,18.59,19.99,20.9045,22.6429,7.7375,10.29,14.7825,17.25,19.02,20.265,21.2075,22.7315,47.0,25.0,15.0,2,7,28160.0,26368.0,24576.0,23296.0,21760.0,20224.0,26112.0,24320.0,22528.0,255.36209333,train,0.0
11.398987739704497,12.088483080513418,4.782210825277772,3.990113110315416,0.419529429672125,0.3300755838213862,-0.038403171918516,-0.4309569834855704,-0.7181514931172154,-0.4253139787639836,0.942942470921094,0.01,4.471,8.65,12.22,15.05,16.86,17.768499999999992,19.24780000000001,4.629,6.43,9.41,12.57,15.18,16.94,17.820999999999994,19.290199999999995,67.0,36.0,17.0,2,7,22272.0,17408.0,13824.0,20736.0,18176.0,16128.0,27904.0,23040.0,19456.0,169.6696359,train,1.0
17.95291846652268,18.682221129530767,5.346389608354802,4.0200211324098,0.2978005842517676,0.215178971736685,3.217401412157731,1.829230696890165,-1.7005912370218257,-1.1155545568281104,0.96085313174946,4.992500000000003,11.787,16.27,19.13,21.41,23.09,23.92,25.2493,11.1455,13.627000000000002,16.77,19.31,21.5,23.15000000000001,23.971499999999995,25.2683,50.0,27.0,14.0,1,7,19456.0,17920.0,16128.0,17920.0,16896.0,15872.0,22016.0,20224.0,18432.0,285.22159955,train,1.0
4.593229853285137,4.711376226826609,1.2451787386227475,1.0168120274851906,0.2710900125610261,0.2158205964735857,3.051426841301171,0.4737779611459731,-1.418382488618847,-0.6518704981875691,0.9749096321496916,2.3010000000000006,3.13,4.0600000000000005,4.8,5.38,5.91,6.168999999999997,6.599799999999997,2.78,3.354,4.13,4.83,5.4,5.92,6.17,6.6000000000000005,202.0,52.0,30.0,2,5,36864.0,34560.0,32000.0,28672.0,26368.0,23808.0,31744.0,29696.0,26880.0,45.346715203,train,0.0
8.82988586103581,16.333864836325237,8.996290558687761,5.216847100420405,1.018845622726139,0.3193884088485014,-1.817435895818425,1.2564558350066202,0.1776183039144026,-1.4889489628340518,0.5404479954344414,-0.02,-0.01,0.0,4.95,18.58,20.21,20.806,21.6192,3.41,7.058000000000002,15.03,18.32,19.86,20.743,21.18,21.841300000000004,57.0,32.0,13.0,1,7,20480.0,17664.0,15360.0,17920.0,15872.0,14080.0,21504.0,19456.0,17664.0,235.49931688,train,0.0
5.55551212553495,6.326406250000001,3.5089840150125102,3.0377539398416453,0.6316220603468891,0.480170545456458,-1.1006944856672716,-1.158507485178596,0.0416437536183698,0.1238046509026451,0.8764621968616263,-0.01,0.02,2.88,5.29,8.84,10.406,11.02,11.7384,1.63,2.31,3.89,5.835,9.15,10.54,11.14,11.7816,159.0,89.0,44.0,2,7,22272.0,16896.0,14080.0,20480.0,16128.0,14592.0,22784.0,16896.0,13568.0,70.06673537,train,1.0
2.825148057593045,5.9702197802197805,3.41886722004114,2.4907421547568225,1.2101550610249885,0.4171943825265895,-1.3623273748897122,-0.9541575084738576,0.6357586391543574,-0.7074361417018887,0.469709318120076,-0.01,-0.01,0.0,0.21,6.88,8.01,8.42,9.07,1.41,1.7800000000000002,3.76,7.04,7.91,8.46,8.745999999999999,9.2472,142.0,67.0,34.0,2,5,33024.0,29184.0,21504.0,23808.0,21760.0,20480.0,33792.0,29696.0,22016.0,20.974113966,train,1.0
7.829363057324841,8.366204901293399,3.3128594037023267,2.692365361632884,0.4231326839036985,0.3218144180543138,0.0581450764781039,-0.5184667172381747,-0.6004161203184277,-0.1235587492540164,0.9356687898089172,0.02,3.4960000000000013,6.0,8.18,10.26,11.86,12.580999999999994,13.636100000000004,3.83,4.787,6.390000000000001,8.42,10.3775,11.950000000000005,12.68,13.686300000000005,28.0,18.0,12.0,2,5,17152.0,13824.0,12032.0,15424.0,13824.0,12800.0,17408.0,14592.0,13056.0,55.978847997,train,1.0
1.8095397090388745,3.995739268680445,4.148146104109002,5.433910422715733,2.292376389083091,1.3599261756911958,29.779566126446014,14.525168210881205,5.138701789562461,3.851612405730001,0.4500357739088957,-0.02,-0.01,0.0,0.03,2.42,3.828000000000002,5.3100000000000005,24.77,1.25,1.37,1.76,2.61,3.635,5.45,19.527,32.76,139.0,76.0,18.0,2,14,46592.0,43520.0,39936.0,36096.0,33280.0,30208.0,41984.0,39168.0,36096.0,17.10373785,train,0.0
4.489008780817292,12.884739659367396,6.7744981417719226,4.926957112871673,1.509130071369235,0.3823870130965123,-0.6826383959761695,-0.2620789682524949,1.0385489713257354,-0.879394506864452,0.3470111448834853,-0.03,-0.02,-0.01,0.01,10.7675,16.45,17.59,18.84,2.237,4.732,9.875,14.42,16.73,17.990000000000002,18.563,19.2846,118.0,78.0,16.0,2,5,32512.0,30208.0,28416.0,29952.0,28416.0,26880.0,29696.0,27904.0,26368.0,144.49357326,train,0.0
11.228506645817044,15.40464592274678,7.332493605991613,3.0820862352186995,0.6530248266561063,0.2000751105007636,-1.1781739009767185,0.4502399577317635,-0.647312445279468,-0.5663109749073922,0.72869429241595,-0.02,-0.01,0.04,14.21,16.87,18.624,19.56,21.0864,9.8375,11.11,13.5,15.75,17.6,19.11,19.9,21.320500000000003,103.0,48.0,22.0,2,7,10752.0,6144.0,2560.0,10496.0,5888.0,3072.0,13568.0,8064.0,3584.0,157.04208162,train,1.0
4.142352941176472,6.97239608801956,4.11530153922526,3.000140441632716,0.9934695564730104,0.4302882974172622,-1.3112451277041084,-0.8849291736320613,0.4017209765599605,-0.1491761879334448,0.5916104146576664,-0.02,-0.01,0.01,3.515,7.83,10.133000000000004,10.796499999999996,12.18,1.71,2.693,4.7425,6.99,9.5,10.66,11.24,13.039399999999995,39.0,22.0,14.0,2,7,18432.0,12288.0,8192.0,17408.0,13056.0,11008.0,19968.0,13824.0,10240.0,37.879156493,train,1.0
8.513836966258586,10.492810313075504,4.950963923597413,3.089154786589785,0.5815197006025263,0.2944068075585306,-0.8858134521176675,0.14771289765401,-0.660354957268539,-0.7119601418803173,0.8106897581367573,-0.01,0.0,5.16,10.09,12.38,13.772000000000002,14.536,15.6804,4.354000000000001,6.04,8.74,11.01,12.77,14.026,14.66,15.868800000000013,89.0,43.0,20.0,2,7,17152.0,11264.0,8192.0,14336.0,9472.0,7680.0,17408.0,11264.0,8192.0,86.460693422,train,1.0
4.852850496667924,14.017740051113549,7.5125765351381535,5.975751979758802,1.548075000517007,0.4262992435277823,-0.5980249245767641,-0.1464621841695388,1.0834427858034907,-0.9591713729391422,0.3443983402489626,-0.04,-0.02,0.0,0.03,12.02,18.21,19.69,21.18,1.3690000000000002,2.05,11.345,15.72,18.555,20.2,20.81,21.622399999999995,347.0,215.0,59.0,2,7,23552.0,17408.0,13568.0,21248.0,17152.0,15360.0,23808.0,17920.0,14080.0,75.212091819,train,1.0
13.07583233532934,16.382941176470588,7.990505405951944,5.082787119573506,0.6110896194625064,0.3102487559970903,-1.0452442776167887,0.108522700023308,-0.5793046069389934,-0.7439761454820552,0.7980838323353293,-0.01,0.0,7.915000000000001,15.44,19.54,21.98,22.870000000000005,24.06,7.1455,9.471,13.2275,17.330000000000002,20.28,22.2,23.0945,24.1607,105.0,23.0,12.0,1,7,23808.0,21504.0,19200.0,19200.0,17152.0,15104.0,21504.0,19200.0,16896.0,198.79977902,train,0.0
3.365700483091788,6.279986522911051,3.8624870798088873,3.060853716125042,1.147602735065939,0.4873981345275565,-0.879705714933877,-0.9736875318931864,0.7113561832707814,0.1088278613287866,0.5376811594202898,-0.06,-0.05,-0.03,1.735,6.5925,9.32,10.52,12.188299999999993,1.54,2.11,3.72,6.225,8.8,10.405,11.18,12.6625,98.0,23.0,11.0,2,7,49152.0,33024.0,22272.0,35072.0,24064.0,17408.0,44288.0,30976.0,20992.0,36.610668411,train,0.0
6.4452780714738855,9.452968022353309,5.417400402579886,3.8357453575826432,0.8405223704089235,0.4057715363589835,-1.4876625403576988,-0.8718445898141565,0.0718646941796408,-0.33537713706943,0.6811165151194756,-0.01,0.0,0.01,6.76,11.41,13.55,14.545999999999996,15.89,2.7,3.63,6.53,10.04,12.53,14.15,14.91,16.03,59.0,16.0,10.0,1,7,20992.0,17920.0,15360.0,17664.0,15872.0,13824.0,18432.0,16128.0,13824.0,91.218015247,train,0.0
